"batch_id","run_id","jcm","ccrs_mode","file","line","action_type","target","outcome"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3832","move","http://127.0.1.1:8080/cells/37/31","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3847","move_attempt","http://127.0.1.1:8080/cells/36/31","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3848","move_post","http://127.0.1.1:8080/cells/36/31","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3849","move","http://127.0.1.1:8080/cells/36/31","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3864","move_attempt","http://127.0.1.1:8080/cells/35/31","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3865","move_post","http://127.0.1.1:8080/cells/35/31","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3866","move","http://127.0.1.1:8080/cells/35/31","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3879","move_attempt","http://127.0.1.1:8080/cells/35/30","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3880","move_post","http://127.0.1.1:8080/cells/35/30","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3881","move","http://127.0.1.1:8080/cells/35/30","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3894","move_attempt","http://127.0.1.1:8080/cells/35/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3895","move_post","http://127.0.1.1:8080/cells/35/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3896","move","http://127.0.1.1:8080/cells/35/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3909","move_attempt","http://127.0.1.1:8080/cells/35/28","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3910","move_post","http://127.0.1.1:8080/cells/35/28","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3911","move","http://127.0.1.1:8080/cells/35/28","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3924","move_attempt","http://127.0.1.1:8080/cells/35/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3925","move_post","http://127.0.1.1:8080/cells/35/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3926","move","http://127.0.1.1:8080/cells/35/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3941","move_attempt","http://127.0.1.1:8080/cells/34/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3942","move_post","http://127.0.1.1:8080/cells/34/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3943","move","http://127.0.1.1:8080/cells/34/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3956","move_attempt","http://127.0.1.1:8080/cells/33/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3957","move_post","http://127.0.1.1:8080/cells/33/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3958","move","http://127.0.1.1:8080/cells/33/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3971","move_attempt","http://127.0.1.1:8080/cells/33/26","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3972","move_post","http://127.0.1.1:8080/cells/33/26","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3973","move","http://127.0.1.1:8080/cells/33/26","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3986","move_attempt","http://127.0.1.1:8080/cells/33/25","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3987","move_post","http://127.0.1.1:8080/cells/33/25","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","3988","move","http://127.0.1.1:8080/cells/33/25","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4001","move_attempt","http://127.0.1.1:8080/cells/33/24","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4002","move_post","http://127.0.1.1:8080/cells/33/24","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4003","move","http://127.0.1.1:8080/cells/33/24","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4016","move_attempt","http://127.0.1.1:8080/cells/32/24","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4017","move_post","http://127.0.1.1:8080/cells/32/24","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4018","move","http://127.0.1.1:8080/cells/32/24","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4031","move_attempt","http://127.0.1.1:8080/cells/31/24","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4032","move_post","http://127.0.1.1:8080/cells/31/24","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4033","move","http://127.0.1.1:8080/cells/31/24","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4046","move_attempt","http://127.0.1.1:8080/cells/31/25","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4047","move_post","http://127.0.1.1:8080/cells/31/25","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4048","move","http://127.0.1.1:8080/cells/31/25","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4061","move_attempt","http://127.0.1.1:8080/cells/31/26","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4062","move_post","http://127.0.1.1:8080/cells/31/26","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4063","move","http://127.0.1.1:8080/cells/31/26","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4076","move_attempt","http://127.0.1.1:8080/cells/31/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4077","move_post","http://127.0.1.1:8080/cells/31/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4078","move","http://127.0.1.1:8080/cells/31/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4091","move_attempt","http://127.0.1.1:8080/cells/31/28","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4092","move_post","http://127.0.1.1:8080/cells/31/28","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4093","move","http://127.0.1.1:8080/cells/31/28","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4106","move_attempt","http://127.0.1.1:8080/cells/31/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4107","move_post","http://127.0.1.1:8080/cells/31/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4108","move","http://127.0.1.1:8080/cells/31/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4123","move_attempt","http://127.0.1.1:8080/cells/30/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4124","move_post","http://127.0.1.1:8080/cells/30/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4125","move","http://127.0.1.1:8080/cells/30/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4138","move_attempt","http://127.0.1.1:8080/cells/29/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4139","move_post","http://127.0.1.1:8080/cells/29/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4140","move","http://127.0.1.1:8080/cells/29/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4153","move_attempt","http://127.0.1.1:8080/cells/29/28","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4154","move_post","http://127.0.1.1:8080/cells/29/28","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4155","move","http://127.0.1.1:8080/cells/29/28","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4168","move_attempt","http://127.0.1.1:8080/cells/29/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4169","move_post","http://127.0.1.1:8080/cells/29/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4170","move","http://127.0.1.1:8080/cells/29/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4183","move_attempt","http://127.0.1.1:8080/cells/29/26","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4184","move_post","http://127.0.1.1:8080/cells/29/26","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4185","move","http://127.0.1.1:8080/cells/29/26","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4198","move_attempt","http://127.0.1.1:8080/cells/29/25","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4199","move_post","http://127.0.1.1:8080/cells/29/25","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4200","move","http://127.0.1.1:8080/cells/29/25","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4213","move_attempt","http://127.0.1.1:8080/cells/29/24","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4214","move_post","http://127.0.1.1:8080/cells/29/24","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4215","move","http://127.0.1.1:8080/cells/29/24","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4225","backtrack","http://127.0.1.1:8080/cells/29/25","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4226","move_attempt","http://127.0.1.1:8080/cells/29/25","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4227","move_post","http://127.0.1.1:8080/cells/29/25","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4228","move","http://127.0.1.1:8080/cells/29/25","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4239","backtrack","http://127.0.1.1:8080/cells/29/26","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4240","move_attempt","http://127.0.1.1:8080/cells/29/26","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4241","move_post","http://127.0.1.1:8080/cells/29/26","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4242","move","http://127.0.1.1:8080/cells/29/26","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4253","backtrack","http://127.0.1.1:8080/cells/29/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4254","move_attempt","http://127.0.1.1:8080/cells/29/27","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4255","move_post","http://127.0.1.1:8080/cells/29/27","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4256","move","http://127.0.1.1:8080/cells/29/27","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4267","backtrack","http://127.0.1.1:8080/cells/29/28","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4268","move_attempt","http://127.0.1.1:8080/cells/29/28","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4269","move_post","http://127.0.1.1:8080/cells/29/28","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4270","move","http://127.0.1.1:8080/cells/29/28","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4281","backtrack","http://127.0.1.1:8080/cells/29/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4282","move_attempt","http://127.0.1.1:8080/cells/29/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4283","move_post","http://127.0.1.1:8080/cells/29/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4284","move","http://127.0.1.1:8080/cells/29/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4295","backtrack","http://127.0.1.1:8080/cells/30/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4296","move_attempt","http://127.0.1.1:8080/cells/30/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4297","move_post","http://127.0.1.1:8080/cells/30/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4298","move","http://127.0.1.1:8080/cells/30/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4309","backtrack","http://127.0.1.1:8080/cells/31/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4310","move_attempt","http://127.0.1.1:8080/cells/31/29","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4311","move_post","http://127.0.1.1:8080/cells/31/29","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4312","move","http://127.0.1.1:8080/cells/31/29","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4326","move_attempt","http://127.0.1.1:8080/cells/31/30","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4327","move_post","http://127.0.1.1:8080/cells/31/30","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4328","move","http://127.0.1.1:8080/cells/31/30","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4341","move_attempt","http://127.0.1.1:8080/cells/32/30","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4342","move_post","http://127.0.1.1:8080/cells/32/30","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4343","move","http://127.0.1.1:8080/cells/32/30","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4356","move_attempt","http://127.0.1.1:8080/cells/33/30","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4357","move_post","http://127.0.1.1:8080/cells/33/30","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4358","move","http://127.0.1.1:8080/cells/33/30","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4373","move_attempt","http://127.0.1.1:8080/cells/33/31","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4374","move_post","http://127.0.1.1:8080/cells/33/31","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4375","move","http://127.0.1.1:8080/cells/33/31","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4388","move_attempt","http://127.0.1.1:8080/cells/33/32","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4389","move_post","http://127.0.1.1:8080/cells/33/32","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4390","move","http://127.0.1.1:8080/cells/33/32","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4403","move_attempt","http://127.0.1.1:8080/cells/33/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4404","move_post","http://127.0.1.1:8080/cells/33/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4405","move","http://127.0.1.1:8080/cells/33/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4420","move_attempt","http://127.0.1.1:8080/cells/32/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4421","move_post","http://127.0.1.1:8080/cells/32/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4422","move","http://127.0.1.1:8080/cells/32/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4435","move_attempt","http://127.0.1.1:8080/cells/31/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4436","move_post","http://127.0.1.1:8080/cells/31/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4437","move","http://127.0.1.1:8080/cells/31/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4452","move_attempt","http://127.0.1.1:8080/cells/30/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4453","move_post","http://127.0.1.1:8080/cells/30/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4454","move","http://127.0.1.1:8080/cells/30/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4467","move_attempt","http://127.0.1.1:8080/cells/29/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4468","move_post","http://127.0.1.1:8080/cells/29/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4469","move","http://127.0.1.1:8080/cells/29/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4482","move_attempt","http://127.0.1.1:8080/cells/29/32","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4483","move_post","http://127.0.1.1:8080/cells/29/32","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4484","move","http://127.0.1.1:8080/cells/29/32","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4494","backtrack","http://127.0.1.1:8080/cells/29/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4495","move_attempt","http://127.0.1.1:8080/cells/29/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4496","move_post","http://127.0.1.1:8080/cells/29/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4497","move","http://127.0.1.1:8080/cells/29/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4508","backtrack","http://127.0.1.1:8080/cells/30/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4509","move_attempt","http://127.0.1.1:8080/cells/30/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4510","move_post","http://127.0.1.1:8080/cells/30/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4511","move","http://127.0.1.1:8080/cells/30/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4522","backtrack","http://127.0.1.1:8080/cells/31/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4523","move_attempt","http://127.0.1.1:8080/cells/31/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4524","move_post","http://127.0.1.1:8080/cells/31/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4525","move","http://127.0.1.1:8080/cells/31/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4539","move_attempt","http://127.0.1.1:8080/cells/31/32","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4540","move_post","http://127.0.1.1:8080/cells/31/32","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4541","move","http://127.0.1.1:8080/cells/31/32","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4551","backtrack","http://127.0.1.1:8080/cells/31/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4552","move_attempt","http://127.0.1.1:8080/cells/31/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4553","move_post","http://127.0.1.1:8080/cells/31/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4554","move","http://127.0.1.1:8080/cells/31/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4567","backtrack","http://127.0.1.1:8080/cells/32/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4568","move_attempt","http://127.0.1.1:8080/cells/32/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4569","move_post","http://127.0.1.1:8080/cells/32/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4570","move","http://127.0.1.1:8080/cells/32/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4581","backtrack","http://127.0.1.1:8080/cells/33/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4582","move_attempt","http://127.0.1.1:8080/cells/33/33","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4583","move_post","http://127.0.1.1:8080/cells/33/33","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4584","move","http://127.0.1.1:8080/cells/33/33","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4598","move_attempt","http://127.0.1.1:8080/cells/33/34","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4599","move_post","http://127.0.1.1:8080/cells/33/34","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4600","move","http://127.0.1.1:8080/cells/33/34","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4613","move_attempt","http://127.0.1.1:8080/cells/33/35","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4614","move_post","http://127.0.1.1:8080/cells/33/35","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4615","move","http://127.0.1.1:8080/cells/33/35","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4628","move_attempt","http://127.0.1.1:8080/cells/33/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4629","move_post","http://127.0.1.1:8080/cells/33/36","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4630","move","http://127.0.1.1:8080/cells/33/36","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4647","move_attempt","http://127.0.1.1:8080/cells/32/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4648","move_post","http://127.0.1.1:8080/cells/32/36","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4649","move","http://127.0.1.1:8080/cells/32/36","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4662","move_attempt","http://127.0.1.1:8080/cells/31/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4663","move_post","http://127.0.1.1:8080/cells/31/36","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4664","move","http://127.0.1.1:8080/cells/31/36","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4679","move_attempt","http://127.0.1.1:8080/cells/30/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4680","move_post","http://127.0.1.1:8080/cells/30/36","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4681","move","http://127.0.1.1:8080/cells/30/36","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4691","backtrack","http://127.0.1.1:8080/cells/31/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4692","move_attempt","http://127.0.1.1:8080/cells/31/36","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4693","move_post","http://127.0.1.1:8080/cells/31/36","requested"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4694","move","http://127.0.1.1:8080/cells/31/36","success"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4708","move_attempt","http://127.0.1.1:8080/cells/31/35","attempted"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mas-0.log","4709","move_post","http://127.0.1.1:8080/cells/31/35","requested"
