"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","agent","cell","capture_source"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4899","run-2026-05-24T10-59-10-998Z","6402699","1779620479653","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/0","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4901","run-2026-05-24T10-59-10-998Z","6402701","1779620479836","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/0/2","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4903","run-2026-05-24T10-59-10-998Z","6402703","1779620480003","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/2","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4905","run-2026-05-24T10-59-10-998Z","6402705","1779620480154","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/2","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4907","run-2026-05-24T10-59-10-998Z","6402707","1779620480297","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/3","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4909","run-2026-05-24T10-59-10-998Z","6402709","1779620480440","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/4","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4911","run-2026-05-24T10-59-10-998Z","6402711","1779620480587","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/4","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4913","run-2026-05-24T10-59-10-998Z","6402713","1779620480716","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/5","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4915","run-2026-05-24T10-59-10-998Z","6402715","1779620480838","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/6","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4917","run-2026-05-24T10-59-10-998Z","6402717","1779620480965","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/7","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4919","run-2026-05-24T10-59-10-998Z","6402719","1779620481098","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/6","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4921","run-2026-05-24T10-59-10-998Z","6402721","1779620481229","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/6","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4923","run-2026-05-24T10-59-10-998Z","6402723","1779620481365","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/6","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4925","run-2026-05-24T10-59-10-998Z","6402725","1779620481509","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/7","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4927","run-2026-05-24T10-59-10-998Z","6402727","1779620481631","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/8","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4929","run-2026-05-24T10-59-10-998Z","6402729","1779620481766","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4931","run-2026-05-24T10-59-10-998Z","6402731","1779620481902","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4933","run-2026-05-24T10-59-10-998Z","6402733","1779620482036","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4935","run-2026-05-24T10-59-10-998Z","6402735","1779620482166","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/10","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4937","run-2026-05-24T10-59-10-998Z","6402737","1779620482297","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4939","run-2026-05-24T10-59-10-998Z","6402739","1779620482439","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4941","run-2026-05-24T10-59-10-998Z","6402741","1779620482553","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4943","run-2026-05-24T10-59-10-998Z","6402743","1779620482671","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4945","run-2026-05-24T10-59-10-998Z","6402745","1779620482797","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4947","run-2026-05-24T10-59-10-998Z","6402747","1779620482934","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4949","run-2026-05-24T10-59-10-998Z","6402749","1779620483060","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4951","run-2026-05-24T10-59-10-998Z","6402751","1779620483177","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4953","run-2026-05-24T10-59-10-998Z","6402753","1779620483309","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/9","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4955","run-2026-05-24T10-59-10-998Z","6402755","1779620483449","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/10","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4957","run-2026-05-24T10-59-10-998Z","6402757","1779620483573","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4959","run-2026-05-24T10-59-10-998Z","6402759","1779620483686","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4961","run-2026-05-24T10-59-10-998Z","6402761","1779620483814","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4963","run-2026-05-24T10-59-10-998Z","6402763","1779620483934","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4965","run-2026-05-24T10-59-10-998Z","6402765","1779620484044","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4967","run-2026-05-24T10-59-10-998Z","6402767","1779620484171","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4969","run-2026-05-24T10-59-10-998Z","6402769","1779620484309","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4971","run-2026-05-24T10-59-10-998Z","6402771","1779620484438","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/12","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4973","run-2026-05-24T10-59-10-998Z","6402773","1779620484559","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/12","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4975","run-2026-05-24T10-59-10-998Z","6402775","1779620484675","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/13","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4977","run-2026-05-24T10-59-10-998Z","6402777","1779620484803","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4979","run-2026-05-24T10-59-10-998Z","6402779","1779620484921","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4981","run-2026-05-24T10-59-10-998Z","6402781","1779620485047","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4983","run-2026-05-24T10-59-10-998Z","6402783","1779620485168","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4985","run-2026-05-24T10-59-10-998Z","6402785","1779620485300","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/13","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4987","run-2026-05-24T10-59-10-998Z","6402787","1779620485423","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4989","run-2026-05-24T10-59-10-998Z","6402789","1779620485539","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4991","run-2026-05-24T10-59-10-998Z","6402791","1779620485665","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4993","run-2026-05-24T10-59-10-998Z","6402793","1779620485784","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4995","run-2026-05-24T10-59-10-998Z","6402795","1779620485911","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/15","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4997","run-2026-05-24T10-59-10-998Z","6402797","1779620486040","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/15","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4999","run-2026-05-24T10-59-10-998Z","6402799","1779620486171","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/16","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5001","run-2026-05-24T10-59-10-998Z","6402801","1779620486285","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5003","run-2026-05-24T10-59-10-998Z","6402803","1779620486399","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5005","run-2026-05-24T10-59-10-998Z","6402805","1779620486524","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5007","run-2026-05-24T10-59-10-998Z","6402807","1779620486657","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5009","run-2026-05-24T10-59-10-998Z","6402809","1779620486764","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5011","run-2026-05-24T10-59-10-998Z","6402811","1779620486874","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/17","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5013","run-2026-05-24T10-59-10-998Z","6402813","1779620487001","http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/17","unknown"
