"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4940","run-2026-05-24T10-59-10-998Z","6402740","1779620482440","2473","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/11","summary","9",,"1779620482341","1779620482433","92","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4942","run-2026-05-24T10-59-10-998Z","6402742","1779620482554","2474","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10","summary","9",,"1779620482479","1779620482553","74","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4944","run-2026-05-24T10-59-10-998Z","6402744","1779620482672","2475","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9","summary","9",,"1779620482593","1779620482665","72","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4946","run-2026-05-24T10-59-10-998Z","6402746","1779620482800","2476","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9","summary","9",,"1779620482708","1779620482799","91","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4948","run-2026-05-24T10-59-10-998Z","6402748","1779620482935","2477","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/9","summary","9",,"1779620482844","1779620482932","88","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4950","run-2026-05-24T10-59-10-998Z","6402750","1779620483061","2478","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/9","summary","9",,"1779620482974","1779620483057","83","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4952","run-2026-05-24T10-59-10-998Z","6402752","1779620483179","2479","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/9","summary","9",,"1779620483097","1779620483173","76","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4954","run-2026-05-24T10-59-10-998Z","6402754","1779620483312","2480","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/9","summary","9",,"1779620483216","1779620483311","95","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4956","run-2026-05-24T10-59-10-998Z","6402756","1779620483450","2481","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/10","summary","9",,"1779620483357","1779620483446","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4958","run-2026-05-24T10-59-10-998Z","6402758","1779620483574","2482","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","summary","9",,"1779620483492","1779620483572","80","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4960","run-2026-05-24T10-59-10-998Z","6402760","1779620483687","2483","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","summary","9",,"1779620483611","1779620483687","76","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4962","run-2026-05-24T10-59-10-998Z","6402762","1779620483816","2484","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","summary","9",,"1779620483725","1779620483815","90","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4964","run-2026-05-24T10-59-10-998Z","6402764","1779620483943","2485","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/11","summary","9",,"1779620483855","1779620483934","79","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4966","run-2026-05-24T10-59-10-998Z","6402766","1779620484045","2486","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","summary","9",,"1779620483971","1779620484044","73","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4968","run-2026-05-24T10-59-10-998Z","6402768","1779620484173","2487","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","summary","9",,"1779620484086","1779620484170","84","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4970","run-2026-05-24T10-59-10-998Z","6402770","1779620484310","2488","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","summary","9",,"1779620484228","1779620484307","79","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4972","run-2026-05-24T10-59-10-998Z","6402772","1779620484439","2489","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/12","summary","9",,"1779620484352","1779620484436","84","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4974","run-2026-05-24T10-59-10-998Z","6402774","1779620484561","2490","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/12","summary","9",,"1779620484476","1779620484559","83","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4976","run-2026-05-24T10-59-10-998Z","6402776","1779620484676","2491","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/13","summary","9",,"1779620484595","1779620484674","79","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4978","run-2026-05-24T10-59-10-998Z","6402778","1779620484806","2492","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","summary","9",,"1779620484716","1779620484805","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4980","run-2026-05-24T10-59-10-998Z","6402780","1779620484922","2493","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","summary","9",,"1779620484845","1779620484922","77","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4982","run-2026-05-24T10-59-10-998Z","6402782","1779620485048","2494","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","summary","9",,"1779620484958","1779620485048","90","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4984","run-2026-05-24T10-59-10-998Z","6402784","1779620485176","2495","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","summary","9",,"1779620485089","1779620485169","80","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4986","run-2026-05-24T10-59-10-998Z","6402786","1779620485301","2496","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/13","summary","9",,"1779620485206","1779620485295","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4988","run-2026-05-24T10-59-10-998Z","6402788","1779620485424","2497","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","summary","9",,"1779620485332","1779620485422","90","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4990","run-2026-05-24T10-59-10-998Z","6402790","1779620485540","2498","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","summary","9",,"1779620485463","1779620485538","75","unknown"
