"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","capture_source","type","timestamp","archived_at","captured_at","agent","cell","graph","transaction_id","trigger","status"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4837","run-2026-05-24T11-07-04-892Z","6413463","unknown","AGENT_MOVED","1779624400153","1779624400170",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/4",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4838","run-2026-05-24T11-07-04-892Z","6413464","unknown","TRANSACTION","1779624400155","1779624400170",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/4","2493","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4839","run-2026-05-24T11-07-04-892Z","6413465","unknown","AGENT_MOVED","1779624400298","1779624400322",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/4",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4840","run-2026-05-24T11-07-04-892Z","6413466","unknown","TRANSACTION","1779624400301","1779624400322",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/4","2494","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4841","run-2026-05-24T11-07-04-892Z","6413467","unknown","AGENT_MOVED","1779624400440","1779624400453",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/5",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4842","run-2026-05-24T11-07-04-892Z","6413468","unknown","TRANSACTION","1779624400441","1779624400453",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/5","2495","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4843","run-2026-05-24T11-07-04-892Z","6413469","unknown","AGENT_MOVED","1779624400572","1779624400587",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/6",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4844","run-2026-05-24T11-07-04-892Z","6413470","unknown","TRANSACTION","1779624400574","1779624400587",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/6","2496","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4845","run-2026-05-24T11-07-04-892Z","6413471","unknown","AGENT_MOVED","1779624400699","1779624400721",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/7",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4846","run-2026-05-24T11-07-04-892Z","6413472","unknown","TRANSACTION","1779624400700","1779624400721",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/7","2497","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4847","run-2026-05-24T11-07-04-892Z","6413473","unknown","AGENT_MOVED","1779624400821","1779624400836",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/6",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4848","run-2026-05-24T11-07-04-892Z","6413474","unknown","TRANSACTION","1779624400823","1779624400836",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/6","2498","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4849","run-2026-05-24T11-07-04-892Z","6413475","unknown","AGENT_MOVED","1779624400947","1779624400974",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/6",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4850","run-2026-05-24T11-07-04-892Z","6413476","unknown","TRANSACTION","1779624400949","1779624400974",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/6","2499","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4851","run-2026-05-24T11-07-04-892Z","6413477","unknown","AGENT_MOVED","1779624401078","1779624401084",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/6",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4852","run-2026-05-24T11-07-04-892Z","6413478","unknown","TRANSACTION","1779624401088","1779624401102",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/3/6","2500","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4853","run-2026-05-24T11-07-04-892Z","6413479","unknown","AGENT_MOVED","1779624401208","1779624401221",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/7",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4854","run-2026-05-24T11-07-04-892Z","6413480","unknown","TRANSACTION","1779624401210","1779624401221",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/3/7","2501","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4855","run-2026-05-24T11-07-04-892Z","6413481","unknown","AGENT_MOVED","1779624401332","1779624401359",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/8",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4856","run-2026-05-24T11-07-04-892Z","6413482","unknown","TRANSACTION","1779624401333","1779624401359",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/3/8","2502","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4857","run-2026-05-24T11-07-04-892Z","6413483","unknown","AGENT_MOVED","1779624401470","1779624401488",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4858","run-2026-05-24T11-07-04-892Z","6413484","unknown","TRANSACTION","1779624401473","1779624401488",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/3/9","2503","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4859","run-2026-05-24T11-07-04-892Z","6413485","unknown","AGENT_MOVED","1779624401606","1779624401622",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4860","run-2026-05-24T11-07-04-892Z","6413486","unknown","TRANSACTION","1779624401607","1779624401622",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/9","2504","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4861","run-2026-05-24T11-07-04-892Z","6413487","unknown","AGENT_MOVED","1779624401742","1779624401754",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4862","run-2026-05-24T11-07-04-892Z","6413488","unknown","TRANSACTION","1779624401744","1779624401754",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/10","2505","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4863","run-2026-05-24T11-07-04-892Z","6413489","unknown","AGENT_MOVED","1779624401866","1779624401892",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/10",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4864","run-2026-05-24T11-07-04-892Z","6413490","unknown","TRANSACTION","1779624401867","1779624401892",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/1/10","2506","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4865","run-2026-05-24T11-07-04-892Z","6413491","unknown","AGENT_MOVED","1779624401992","1779624402003",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4866","run-2026-05-24T11-07-04-892Z","6413492","unknown","TRANSACTION","1779624401993","1779624402003",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/10","2507","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4867","run-2026-05-24T11-07-04-892Z","6413493","unknown","AGENT_MOVED","1779624402129","1779624402138",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4868","run-2026-05-24T11-07-04-892Z","6413494","unknown","TRANSACTION","1779624402130","1779624402138",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/11","2508","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4869","run-2026-05-24T11-07-04-892Z","6413495","unknown","AGENT_MOVED","1779624402263","1779624402269",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4870","run-2026-05-24T11-07-04-892Z","6413496","unknown","TRANSACTION","1779624402264","1779624402269",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/10","2509","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4871","run-2026-05-24T11-07-04-892Z","6413497","unknown","AGENT_MOVED","1779624402393","1779624402404",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4872","run-2026-05-24T11-07-04-892Z","6413498","unknown","TRANSACTION","1779624402393","1779624402404",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/2/9","2510","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4873","run-2026-05-24T11-07-04-892Z","6413499","unknown","AGENT_MOVED","1779624402507","1779624402520",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4874","run-2026-05-24T11-07-04-892Z","6413500","unknown","TRANSACTION","1779624402508","1779624402520",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/3/9","2511","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4875","run-2026-05-24T11-07-04-892Z","6413501","unknown","AGENT_MOVED","1779624402628","1779624402640",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4876","run-2026-05-24T11-07-04-892Z","6413502","unknown","TRANSACTION","1779624402629","1779624402640",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/4/9","2512","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4877","run-2026-05-24T11-07-04-892Z","6413503","unknown","AGENT_MOVED","1779624402743","1779624402755",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4878","run-2026-05-24T11-07-04-892Z","6413504","unknown","TRANSACTION","1779624402744","1779624402755",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/9","2513","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4879","run-2026-05-24T11-07-04-892Z","6413505","unknown","AGENT_MOVED","1779624402879","1779624402885",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4880","run-2026-05-24T11-07-04-892Z","6413506","unknown","TRANSACTION","1779624402889","1779624402905",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/6/9","2514","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4881","run-2026-05-24T11-07-04-892Z","6413507","unknown","AGENT_MOVED","1779624402990","1779624403003",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/9",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4882","run-2026-05-24T11-07-04-892Z","6413508","unknown","TRANSACTION","1779624402992","1779624403003",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/9","2515","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4883","run-2026-05-24T11-07-04-892Z","6413509","unknown","AGENT_MOVED","1779624403119","1779624403138",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/10",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4884","run-2026-05-24T11-07-04-892Z","6413510","unknown","TRANSACTION","1779624403120","1779624403138",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/10","2516","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4885","run-2026-05-24T11-07-04-892Z","6413511","unknown","AGENT_MOVED","1779624403239","1779624403254",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4886","run-2026-05-24T11-07-04-892Z","6413512","unknown","TRANSACTION","1779624403240","1779624403254",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/11","2517","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4887","run-2026-05-24T11-07-04-892Z","6413513","unknown","AGENT_MOVED","1779624403357","1779624403372",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4888","run-2026-05-24T11-07-04-892Z","6413514","unknown","TRANSACTION","1779624403358","1779624403372",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/6/11","2518","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4889","run-2026-05-24T11-07-04-892Z","6413515","unknown","AGENT_MOVED","1779624403479","1779624403490",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4890","run-2026-05-24T11-07-04-892Z","6413516","unknown","TRANSACTION","1779624403481","1779624403490",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/11","2519","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4891","run-2026-05-24T11-07-04-892Z","6413517","unknown","AGENT_MOVED","1779624403605","1779624403621",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4892","run-2026-05-24T11-07-04-892Z","6413518","unknown","TRANSACTION","1779624403606","1779624403621",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/4/11","2520","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4893","run-2026-05-24T11-07-04-892Z","6413519","unknown","AGENT_MOVED","1779624403734","1779624403757",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4894","run-2026-05-24T11-07-04-892Z","6413520","unknown","TRANSACTION","1779624403734","1779624403757",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/11","2521","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4895","run-2026-05-24T11-07-04-892Z","6413521","unknown","AGENT_MOVED","1779624403860","1779624403872",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4896","run-2026-05-24T11-07-04-892Z","6413522","unknown","TRANSACTION","1779624403860","1779624403872",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/6/11","2522","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4897","run-2026-05-24T11-07-04-892Z","6413523","unknown","AGENT_MOVED","1779624403985","1779624404006",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4898","run-2026-05-24T11-07-04-892Z","6413524","unknown","TRANSACTION","1779624403985","1779624404006",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/11","2523","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4899","run-2026-05-24T11-07-04-892Z","6413525","unknown","AGENT_MOVED","1779624404119","1779624404138",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/12",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4900","run-2026-05-24T11-07-04-892Z","6413526","unknown","TRANSACTION","1779624404119","1779624404138",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/12","2524","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4901","run-2026-05-24T11-07-04-892Z","6413527","unknown","AGENT_MOVED","1779624404245","1779624404255",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/12",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4902","run-2026-05-24T11-07-04-892Z","6413528","unknown","TRANSACTION","1779624404246","1779624404255",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/8/12","2525","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4903","run-2026-05-24T11-07-04-892Z","6413529","unknown","AGENT_MOVED","1779624404368","1779624404394",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/13",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4904","run-2026-05-24T11-07-04-892Z","6413530","unknown","TRANSACTION","1779624404369","1779624404394",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/8/13","2526","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4905","run-2026-05-24T11-07-04-892Z","6413531","unknown","AGENT_MOVED","1779624404501","1779624404522",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4906","run-2026-05-24T11-07-04-892Z","6413532","unknown","TRANSACTION","1779624404502","1779624404522",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/8/14","2527","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4907","run-2026-05-24T11-07-04-892Z","6413533","unknown","AGENT_MOVED","1779624404626","1779624404638",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4908","run-2026-05-24T11-07-04-892Z","6413534","unknown","TRANSACTION","1779624404628","1779624404638",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/7/14","2528","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4909","run-2026-05-24T11-07-04-892Z","6413535","unknown","AGENT_MOVED","1779624404761","1779624404773",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4910","run-2026-05-24T11-07-04-892Z","6413536","unknown","TRANSACTION","1779624404762","1779624404773",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/6/14","2529","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4911","run-2026-05-24T11-07-04-892Z","6413537","unknown","AGENT_MOVED","1779624404890","1779624404904",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4912","run-2026-05-24T11-07-04-892Z","6413538","unknown","TRANSACTION","1779624404891","1779624404904",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/14","2530","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4913","run-2026-05-24T11-07-04-892Z","6413539","unknown","AGENT_MOVED","1779624405013","1779624405020",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/13",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4914","run-2026-05-24T11-07-04-892Z","6413540","unknown","TRANSACTION","1779624405014","1779624405020",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/13","2531","POST","COMMITTED"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4915","run-2026-05-24T11-07-04-892Z","6413541","unknown","AGENT_MOVED","1779624405139","1779624405155",,"http://127.0.1.1:8080/agents/dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14",,"-1",,
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4916","run-2026-05-24T11-07-04-892Z","6413542","unknown","TRANSACTION","1779624405140","1779624405155",,"dfs_baseline_nesw_1",,"http://127.0.1.1:8080/cells/5/14","2532","POST","COMMITTED"
