"batch_id","run_id","jcm","ccrs_mode","agent_label","step","file","line","sequence","timestamp_ms","duration_ms","previous_cell","cell","opp_ccrs_detected_count","contingency_ccrs_invocation_count"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","110","mas-0.log","1659","1659","50813120","129","http://127.0.1.1:8080/cells/8/15","http://127.0.1.1:8080/cells/8/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","111","mas-0.log","1675","1675","50813243","123","http://127.0.1.1:8080/cells/8/14","http://127.0.1.1:8080/cells/8/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","112","mas-0.log","1691","1691","50813370","127","http://127.0.1.1:8080/cells/8/13","http://127.0.1.1:8080/cells/9/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","113","mas-0.log","1705","1705","50813479","109","http://127.0.1.1:8080/cells/9/13","http://127.0.1.1:8080/cells/10/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","114","mas-0.log","1718","1718","50813605","126","http://127.0.1.1:8080/cells/10/13","http://127.0.1.1:8080/cells/9/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","115","mas-0.log","1733","1733","50813737","132","http://127.0.1.1:8080/cells/9/13","http://127.0.1.1:8080/cells/8/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","116","mas-0.log","1748","1748","50813873","136","http://127.0.1.1:8080/cells/8/13","http://127.0.1.1:8080/cells/8/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","117","mas-0.log","1762","1762","50814005","132","http://127.0.1.1:8080/cells/8/12","http://127.0.1.1:8080/cells/7/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","118","mas-0.log","1777","1777","50814123","118","http://127.0.1.1:8080/cells/7/12","http://127.0.1.1:8080/cells/7/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","119","mas-0.log","1793","1793","50814255","132","http://127.0.1.1:8080/cells/7/11","http://127.0.1.1:8080/cells/7/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","120","mas-0.log","1808","1808","50814372","117","http://127.0.1.1:8080/cells/7/10","http://127.0.1.1:8080/cells/8/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","121","mas-0.log","1822","1822","50814486","114","http://127.0.1.1:8080/cells/8/10","http://127.0.1.1:8080/cells/7/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","122","mas-0.log","1838","1838","50814608","122","http://127.0.1.1:8080/cells/7/10","http://127.0.1.1:8080/cells/7/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","123","mas-0.log","1854","1854","50814727","119","http://127.0.1.1:8080/cells/7/9","http://127.0.1.1:8080/cells/7/8","0","0"
