"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4868","run-2026-05-24T11-07-04-892Z","6413494","1779624402130","2508","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/11","summary","9",,"1779624402035","1779624402128","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4870","run-2026-05-24T11-07-04-892Z","6413496","1779624402264","2509","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/10","summary","9",,"1779624402173","1779624402257","84","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4872","run-2026-05-24T11-07-04-892Z","6413498","1779624402393","2510","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/9","summary","9",,"1779624402303","1779624402389","86","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4874","run-2026-05-24T11-07-04-892Z","6413500","1779624402508","2511","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/9","summary","9",,"1779624402430","1779624402507","77","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4876","run-2026-05-24T11-07-04-892Z","6413502","1779624402629","2512","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/9","summary","9",,"1779624402546","1779624402626","80","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4878","run-2026-05-24T11-07-04-892Z","6413504","1779624402744","2513","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/9","summary","9",,"1779624402669","1779624402743","74","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4880","run-2026-05-24T11-07-04-892Z","6413506","1779624402889","2514","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/9","summary","9",,"1779624402787","1779624402880","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4882","run-2026-05-24T11-07-04-892Z","6413508","1779624402992","2515","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/9","summary","9",,"1779624402918","1779624402991","73","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4884","run-2026-05-24T11-07-04-892Z","6413510","1779624403120","2516","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/10","summary","9",,"1779624403034","1779624403117","83","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4886","run-2026-05-24T11-07-04-892Z","6413512","1779624403240","2517","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","summary","9",,"1779624403154","1779624403237","83","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4888","run-2026-05-24T11-07-04-892Z","6413514","1779624403358","2518","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","summary","9",,"1779624403275","1779624403358","83","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4890","run-2026-05-24T11-07-04-892Z","6413516","1779624403481","2519","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","summary","9",,"1779624403397","1779624403475","78","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4892","run-2026-05-24T11-07-04-892Z","6413518","1779624403606","2520","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/11","summary","9",,"1779624403517","1779624403604","87","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4894","run-2026-05-24T11-07-04-892Z","6413520","1779624403734","2521","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/11","summary","9",,"1779624403639","1779624403732","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4896","run-2026-05-24T11-07-04-892Z","6413522","1779624403860","2522","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/11","summary","9",,"1779624403778","1779624403857","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4898","run-2026-05-24T11-07-04-892Z","6413524","1779624403985","2523","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/11","summary","9",,"1779624403895","1779624403984","89","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4900","run-2026-05-24T11-07-04-892Z","6413526","1779624404119","2524","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/12","summary","9",,"1779624404025","1779624404115","90","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4902","run-2026-05-24T11-07-04-892Z","6413528","1779624404246","2525","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/12","summary","9",,"1779624404150","1779624404245","95","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4904","run-2026-05-24T11-07-04-892Z","6413530","1779624404369","2526","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/13","summary","9",,"1779624404285","1779624404364","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4906","run-2026-05-24T11-07-04-892Z","6413532","1779624404502","2527","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","summary","9",,"1779624404406","1779624404498","92","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4908","run-2026-05-24T11-07-04-892Z","6413534","1779624404628","2528","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","summary","9",,"1779624404534","1779624404627","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4910","run-2026-05-24T11-07-04-892Z","6413536","1779624404762","2529","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","summary","9",,"1779624404665","1779624404757","92","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4912","run-2026-05-24T11-07-04-892Z","6413538","1779624404891","2530","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","summary","9",,"1779624404798","1779624404889","91","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4914","run-2026-05-24T11-07-04-892Z","6413540","1779624405014","2531","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/13","summary","9",,"1779624404928","1779624405007","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4916","run-2026-05-24T11-07-04-892Z","6413542","1779624405140","2532","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/14","summary","9",,"1779624405051","1779624405140","89","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4918","run-2026-05-24T11-07-04-892Z","6413544","1779624405264","2533","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/14","summary","9",,"1779624405177","1779624405261","84","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4920","run-2026-05-24T11-07-04-892Z","6413546","1779624405387","2534","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","summary","9",,"1779624405301","1779624405385","84","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4922","run-2026-05-24T11-07-04-892Z","6413548","1779624405509","2535","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","summary","9",,"1779624405423","1779624405509","86","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4924","run-2026-05-24T11-07-04-892Z","6413550","1779624405628","2536","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/15","summary","9",,"1779624405545","1779624405625","80","unknown"
