"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","capture_source","type","timestamp","archived_at","captured_at","agent","cell","graph","transaction_id","trigger","status"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4959","run-2026-05-24T11-02-24-828Z","6408392","unknown","AGENT_MOVED","1779620793219","1779620793231",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/22/9",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4960","run-2026-05-24T11-02-24-828Z","6408393","unknown","TRANSACTION","1779620793219","1779620793231",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/22/9","5301","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4961","run-2026-05-24T11-02-24-828Z","6408394","unknown","AGENT_MOVED","1779620793332","1779620793351",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/23/9",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4962","run-2026-05-24T11-02-24-828Z","6408395","unknown","TRANSACTION","1779620793332","1779620793351",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/23/9","5302","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4963","run-2026-05-24T11-02-24-828Z","6408396","unknown","AGENT_MOVED","1779620793466","1779620793483",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/23/10",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4964","run-2026-05-24T11-02-24-828Z","6408397","unknown","TRANSACTION","1779620793467","1779620793483",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/23/10","5303","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4965","run-2026-05-24T11-02-24-828Z","6408398","unknown","AGENT_MOVED","1779620793586","1779620793600",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/24/10",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4966","run-2026-05-24T11-02-24-828Z","6408399","unknown","TRANSACTION","1779620793588","1779620793600",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/24/10","5304","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4967","run-2026-05-24T11-02-24-828Z","6408400","unknown","AGENT_MOVED","1779620793714","1779620793735",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/25/10",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4968","run-2026-05-24T11-02-24-828Z","6408401","unknown","TRANSACTION","1779620793717","1779620793735",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/25/10","5305","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4969","run-2026-05-24T11-02-24-828Z","6408402","unknown","AGENT_MOVED","1779620793848","1779620793868",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/26/10",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4970","run-2026-05-24T11-02-24-828Z","6408403","unknown","TRANSACTION","1779620793851","1779620793868",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/26/10","5306","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4971","run-2026-05-24T11-02-24-828Z","6408404","unknown","AGENT_MOVED","1779620793962","1779620793984",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/26/11",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4972","run-2026-05-24T11-02-24-828Z","6408405","unknown","TRANSACTION","1779620793966","1779620793984",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/26/11","5307","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4973","run-2026-05-24T11-02-24-828Z","6408406","unknown","AGENT_MOVED","1779620794084","1779620794101",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/27/11",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4974","run-2026-05-24T11-02-24-828Z","6408407","unknown","TRANSACTION","1779620794086","1779620794101",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/27/11","5308","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4975","run-2026-05-24T11-02-24-828Z","6408408","unknown","AGENT_MOVED","1779620794203","1779620794209",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/11",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4976","run-2026-05-24T11-02-24-828Z","6408409","unknown","TRANSACTION","1779620794219","1779620794233",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/11","5309","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4977","run-2026-05-24T11-02-24-828Z","6408410","unknown","AGENT_MOVED","1779620794337","1779620794352",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/12",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4978","run-2026-05-24T11-02-24-828Z","6408411","unknown","TRANSACTION","1779620794342","1779620794352",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/12","5310","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4979","run-2026-05-24T11-02-24-828Z","6408412","unknown","AGENT_MOVED","1779620794472","1779620794485",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/13",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4980","run-2026-05-24T11-02-24-828Z","6408413","unknown","TRANSACTION","1779620794476","1779620794485",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/13","5311","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4981","run-2026-05-24T11-02-24-828Z","6408414","unknown","AGENT_MOVED","1779620794593","1779620794619",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/14",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4982","run-2026-05-24T11-02-24-828Z","6408415","unknown","TRANSACTION","1779620794596","1779620794619",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/14","5312","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4983","run-2026-05-24T11-02-24-828Z","6408416","unknown","AGENT_MOVED","1779620794716","1779620794719",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/15",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4984","run-2026-05-24T11-02-24-828Z","6408417","unknown","TRANSACTION","1779620794725","1779620794737",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/15","5313","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4985","run-2026-05-24T11-02-24-828Z","6408418","unknown","AGENT_MOVED","1779620794839","1779620794849",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/29/15",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4986","run-2026-05-24T11-02-24-828Z","6408419","unknown","TRANSACTION","1779620794852","1779620794866",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/29/15","5314","POST","COMMITTED"
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4987","run-2026-05-24T11-02-24-828Z","6408420","unknown","AGENT_MOVED","1779620794964","1779620794983",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/29/16",,"-1",,
"baseline-vs-ccrs-v2","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4988","run-2026-05-24T11-02-24-828Z","6408421","unknown","TRANSACTION","1779620794967","1779620794983",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/29/16","5315","POST","COMMITTED"
