"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","capture_source","type","timestamp","archived_at","captured_at","agent","cell","graph","transaction_id","trigger","status"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4949","run-2026-05-24T12-07-23-157Z","6418884","unknown","AGENT_MOVED","1779624685285","1779624685300",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/6/2",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4950","run-2026-05-24T12-07-23-157Z","6418885","unknown","TRANSACTION","1779624685288","1779624685300",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/6/2","5223","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4951","run-2026-05-24T12-07-23-157Z","6418886","unknown","AGENT_MOVED","1779624685414","1779624685436",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/7/2",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4952","run-2026-05-24T12-07-23-157Z","6418887","unknown","TRANSACTION","1779624685416","1779624685436",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/7/2","5224","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4953","run-2026-05-24T12-07-23-157Z","6418888","unknown","AGENT_MOVED","1779624685551","1779624685567",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/7/3",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4954","run-2026-05-24T12-07-23-157Z","6418889","unknown","TRANSACTION","1779624685552","1779624685567",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/7/3","5225","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4955","run-2026-05-24T12-07-23-157Z","6418890","unknown","AGENT_MOVED","1779624685697","1779624685719",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/7/4",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4956","run-2026-05-24T12-07-23-157Z","6418891","unknown","TRANSACTION","1779624685699","1779624685719",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/7/4","5226","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4957","run-2026-05-24T12-07-23-157Z","6418892","unknown","AGENT_MOVED","1779624685829","1779624685833",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/8/4",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4958","run-2026-05-24T12-07-23-157Z","6418893","unknown","TRANSACTION","1779624685837","1779624685850",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/8/4","5227","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4959","run-2026-05-24T12-07-23-157Z","6418894","unknown","AGENT_MOVED","1779624685981","1779624686001",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/8/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4960","run-2026-05-24T12-07-23-157Z","6418895","unknown","TRANSACTION","1779624685984","1779624686001",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/8/5","5228","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4961","run-2026-05-24T12-07-23-157Z","6418896","unknown","AGENT_MOVED","1779624686121","1779624686135",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/8/6",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4962","run-2026-05-24T12-07-23-157Z","6418897","unknown","TRANSACTION","1779624686122","1779624686135",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/8/6","5229","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4963","run-2026-05-24T12-07-23-157Z","6418898","unknown","AGENT_MOVED","1779624686268","1779624686286",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/9/6",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4964","run-2026-05-24T12-07-23-157Z","6418899","unknown","TRANSACTION","1779624686271","1779624686286",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/9/6","5230","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4965","run-2026-05-24T12-07-23-157Z","6418900","unknown","AGENT_MOVED","1779624686407","1779624686415",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/10/6",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4966","run-2026-05-24T12-07-23-157Z","6418901","unknown","TRANSACTION","1779624686419","1779624686435",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/10/6","5231","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4967","run-2026-05-24T12-07-23-157Z","6418902","unknown","AGENT_MOVED","1779624686550","1779624686569",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/11/6",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4968","run-2026-05-24T12-07-23-157Z","6418903","unknown","TRANSACTION","1779624686552","1779624686569",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/11/6","5232","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4969","run-2026-05-24T12-07-23-157Z","6418904","unknown","AGENT_MOVED","1779624686698","1779624686718",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/11/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4970","run-2026-05-24T12-07-23-157Z","6418905","unknown","TRANSACTION","1779624686700","1779624686718",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/11/5","5233","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4971","run-2026-05-24T12-07-23-157Z","6418906","unknown","AGENT_MOVED","1779624686862","1779624686885",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/12/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4972","run-2026-05-24T12-07-23-157Z","6418907","unknown","TRANSACTION","1779624686863","1779624686885",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/12/5","5234","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4973","run-2026-05-24T12-07-23-157Z","6418908","unknown","TRANSACTION","1779624699372","1779624699388",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/12/5","5235","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4974","run-2026-05-24T12-07-23-157Z","6418909","unknown","AGENT_MOVED","1779624699491","1779624699510",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/13/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4975","run-2026-05-24T12-07-23-157Z","6418910","unknown","TRANSACTION","1779624699492","1779624699510",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/13/5","5236","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4976","run-2026-05-24T12-07-23-157Z","6418911","unknown","AGENT_MOVED","1779624699615","1779624699627",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/14/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4977","run-2026-05-24T12-07-23-157Z","6418912","unknown","TRANSACTION","1779624699617","1779624699627",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/14/5","5237","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4978","run-2026-05-24T12-07-23-157Z","6418913","unknown","AGENT_MOVED","1779624699741","1779624699762",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/15/5",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4979","run-2026-05-24T12-07-23-157Z","6418914","unknown","TRANSACTION","1779624699743","1779624699762",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/15/5","5238","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4980","run-2026-05-24T12-07-23-157Z","6418915","unknown","AGENT_MOVED","1779624699877","1779624699891",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/15/6",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4981","run-2026-05-24T12-07-23-157Z","6418916","unknown","TRANSACTION","1779624699879","1779624699891",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/15/6","5239","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4982","run-2026-05-24T12-07-23-157Z","6418917","unknown","AGENT_MOVED","1779624700010","1779624700025",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/15/7",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4983","run-2026-05-24T12-07-23-157Z","6418918","unknown","TRANSACTION","1779624700014","1779624700025",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/15/7","5240","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4984","run-2026-05-24T12-07-23-157Z","6418919","unknown","AGENT_MOVED","1779624700150","1779624700175",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/15/8",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4985","run-2026-05-24T12-07-23-157Z","6418920","unknown","TRANSACTION","1779624700155","1779624700175",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/15/8","5241","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4986","run-2026-05-24T12-07-23-157Z","6418921","unknown","AGENT_MOVED","1779624700287","1779624700309",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/16/8",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4987","run-2026-05-24T12-07-23-157Z","6418922","unknown","TRANSACTION","1779624700291","1779624700309",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/16/8","5242","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4988","run-2026-05-24T12-07-23-157Z","6418923","unknown","AGENT_MOVED","1779624700422","1779624700441",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/17/8",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4989","run-2026-05-24T12-07-23-157Z","6418924","unknown","TRANSACTION","1779624700428","1779624700441",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/17/8","5243","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4990","run-2026-05-24T12-07-23-157Z","6418925","unknown","AGENT_MOVED","1779624700554","1779624700575",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/18/8",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4991","run-2026-05-24T12-07-23-157Z","6418926","unknown","TRANSACTION","1779624700557","1779624700575",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/18/8","5244","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4992","run-2026-05-24T12-07-23-157Z","6418927","unknown","AGENT_MOVED","1779624700679","1779624700692",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/18/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4993","run-2026-05-24T12-07-23-157Z","6418928","unknown","TRANSACTION","1779624700681","1779624700692",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/18/9","5245","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4994","run-2026-05-24T12-07-23-157Z","6418929","unknown","AGENT_MOVED","1779624700807","1779624700813",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/19/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4995","run-2026-05-24T12-07-23-157Z","6418930","unknown","TRANSACTION","1779624700817","1779624700829",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/19/9","5246","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4996","run-2026-05-24T12-07-23-157Z","6418931","unknown","AGENT_MOVED","1779624700926","1779624700943",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/20/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4997","run-2026-05-24T12-07-23-157Z","6418932","unknown","TRANSACTION","1779624700929","1779624700943",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/20/9","5247","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4998","run-2026-05-24T12-07-23-157Z","6418933","unknown","AGENT_MOVED","1779624701056","1779624701076",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/21/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","4999","run-2026-05-24T12-07-23-157Z","6418934","unknown","TRANSACTION","1779624701060","1779624701076",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/21/9","5248","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5000","run-2026-05-24T12-07-23-157Z","6418935","unknown","AGENT_MOVED","1779624701194","1779624701209",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/22/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5001","run-2026-05-24T12-07-23-157Z","6418936","unknown","TRANSACTION","1779624701197","1779624701209",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/22/9","5249","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5002","run-2026-05-24T12-07-23-157Z","6418937","unknown","AGENT_MOVED","1779624701327","1779624701336",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/23/9",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5003","run-2026-05-24T12-07-23-157Z","6418938","unknown","TRANSACTION","1779624701339","1779624701348",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/23/9","5250","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5004","run-2026-05-24T12-07-23-157Z","6418939","unknown","AGENT_MOVED","1779624701454","1779624701475",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/23/10",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5005","run-2026-05-24T12-07-23-157Z","6418940","unknown","TRANSACTION","1779624701455","1779624701475",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/23/10","5251","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5006","run-2026-05-24T12-07-23-157Z","6418941","unknown","AGENT_MOVED","1779624701597","1779624701609",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/24/10",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5007","run-2026-05-24T12-07-23-157Z","6418942","unknown","TRANSACTION","1779624701599","1779624701609",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/24/10","5252","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5008","run-2026-05-24T12-07-23-157Z","6418943","unknown","AGENT_MOVED","1779624701730","1779624701742",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/25/10",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5009","run-2026-05-24T12-07-23-157Z","6418944","unknown","TRANSACTION","1779624701731","1779624701742",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/25/10","5253","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5010","run-2026-05-24T12-07-23-157Z","6418945","unknown","AGENT_MOVED","1779624701858","1779624701876",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/26/10",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5011","run-2026-05-24T12-07-23-157Z","6418946","unknown","TRANSACTION","1779624701860","1779624701876",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/26/10","5254","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5012","run-2026-05-24T12-07-23-157Z","6418947","unknown","AGENT_MOVED","1779624701979","1779624701992",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/26/11",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5013","run-2026-05-24T12-07-23-157Z","6418948","unknown","TRANSACTION","1779624701981","1779624701992",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/26/11","5255","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5014","run-2026-05-24T12-07-23-157Z","6418949","unknown","AGENT_MOVED","1779624702098","1779624702110",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/27/11",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5015","run-2026-05-24T12-07-23-157Z","6418950","unknown","TRANSACTION","1779624702099","1779624702110",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/27/11","5256","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5016","run-2026-05-24T12-07-23-157Z","6418951","unknown","AGENT_MOVED","1779624702225","1779624702243",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/11",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5017","run-2026-05-24T12-07-23-157Z","6418952","unknown","TRANSACTION","1779624702229","1779624702243",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/11","5257","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5018","run-2026-05-24T12-07-23-157Z","6418953","unknown","AGENT_MOVED","1779624702357","1779624702376",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/12",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5019","run-2026-05-24T12-07-23-157Z","6418954","unknown","TRANSACTION","1779624702361","1779624702376",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/12","5258","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5020","run-2026-05-24T12-07-23-157Z","6418955","unknown","AGENT_MOVED","1779624702488","1779624702509",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/13",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5021","run-2026-05-24T12-07-23-157Z","6418956","unknown","TRANSACTION","1779624702492","1779624702509",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/13","5259","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5022","run-2026-05-24T12-07-23-157Z","6418957","unknown","AGENT_MOVED","1779624702621","1779624702642",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/14",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5023","run-2026-05-24T12-07-23-157Z","6418958","unknown","TRANSACTION","1779624702623","1779624702642",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/14","5260","POST","COMMITTED"
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5024","run-2026-05-24T12-07-23-157Z","6418959","unknown","AGENT_MOVED","1779624702749","1779624702755",,"http://127.0.1.1:8080/agents/dfs_ccrs_1","http://127.0.1.1:8080/cells/28/15",,"-1",,
"baseline-vs-ccrs-v1","002-ccrs","dfs_ccrs.jcm","both","mase-events.jsonl","5025","run-2026-05-24T12-07-23-157Z","6418960","unknown","TRANSACTION","1779624702759","1779624702773",,"dfs_ccrs_1",,"http://127.0.1.1:8080/cells/28/15","5261","POST","COMMITTED"
